Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-December-2008,559.90,564.10,535.00,540.30,546.073480190490248369,2628586,65095,1435401105.00,167864,6.39,29.10,-19.60
22-December-2008,561.25,594.80,561.25,569.85,578.182616778297636752,3684760,84878,2130464179.00,211143,5.73,33.55,8.60
19-December-2008,501.00,565.50,497.20,556.40,532.347621662239530991,5119563,117239,2725387187.00,458331,8.95,68.30,55.40
18-December-2008,479.00,512.00,463.15,505.25,487.843915474176108403,3452578,78265,1684319170.00,208523,6.04,48.85,26.25
17-December-2008,540.00,544.00,464.25,469.20,501.647481936798938761,3152542,70277,1581464756.00,328803,10.43,79.75,-70.80
16-December-2008,538.00,548.50,516.60,530.35,531.271033155325101545,2096345,54514,1113727374.00,160493,7.66,31.90,-7.65
15-December-2008,544.90,560.75,540.00,546.10,550.039818596778497715,2645598,65766,1455184244.00,199026,7.52,20.75,1.20
12-December-2008,475.00,538.65,464.00,530.15,506.390977587199948081,5916976,121557,2996303261.00,374756,6.33,74.65,55.15
11-December-2008,470.00,499.70,466.00,491.40,487.816621386496080095,4442710,96993,2167227782.00,313798,7.06,33.70,21.40
10-December-2008,460.20,470.00,451.60,466.05,461.823498879451542153,2340818,58459,1081044759.00,181359,7.75,18.40,5.85
8-December-2008,465.30,472.90,450.05,454.85,463.057769332012686574,2008107,50125,929869548.00,178617,8.89,22.85,-10.45
5-December-2008,451.90,473.90,440.80,445.10,456.589697226353092571,3046170,71703,1390849838.00,189923,6.23,33.10,-6.80
4-December-2008,435.05,459.50,428.20,452.40,444.855219907327482028,2316976,58863,1030718868.00,178091,7.69,31.30,17.35
3-December-2008,432.00,437.90,419.00,431.90,430.046503330509217330,2738320,66642,1177604941.00,126222,4.61,18.90,-0.10
2-December-2008,423.70,426.10,408.00,421.45,417.347757702563696636,2627729,66881,1096676806.00,117260,4.46,18.10,-2.25
1-December-2008,455.00,469.30,431.30,435.85,453.640011681546732146,2852362,65764,1293945531.00,146286,5.13,38.00,-19.15
28-November-2008,450.00,463.00,439.00,447.90,447.459390964172978053,2081027,53334,931175074.00,114941,5.52,24.00,-2.10
26-November-2008,458.00,460.50,432.80,455.85,446.103053012367227061,3512105,84939,1566760763.00,141919,4.04,27.70,-2.15
25-November-2008,485.20,490.55,444.00,447.70,468.874290639339608645,3896114,91266,1826787688.00,226578,5.82,46.55,-37.50
24-November-2008,436.00,471.80,422.15,464.85,446.854265921372985594,5582229,132721,2494442842.00,301115,5.39,49.65,28.85
21-November-2008,431.00,453.75,405.65,442.85,428.864418611532913351,4291769,112014,1840587017.00,263067,6.13,48.10,11.85
20-November-2008,440.00,440.00,406.10,422.05,421.751038546579385912,3672440,97947,1548855384.00,346846,9.44,33.90,-17.95
19-November-2008,531.00,535.00,451.65,456.85,493.758597671229406565,5842396,139181,2884733256.00,1167417,19.98,83.35,-74.15
18-November-2008,535.00,549.00,518.30,523.85,532.165074138531959972,2585093,75924,1375696208.00,128464,4.97,30.70,-11.15
17-November-2008,596.00,598.70,531.50,556.45,552.465201160584381549,2621438,71876,1448253272.00,238021,9.08,67.20,-39.55
14-November-2008,610.00,639.90,579.10,587.30,605.131066011047248121,2954763,89611,1788018884.00,195336,6.61,60.80,-22.70
12-November-2008,625.00,649.35,590.00,602.95,620.630441175797265451,2839299,83177,1762155391.00,221332,7.80,59.35,-22.05
11-November-2008,686.30,698.50,633.10,638.45,658.634881440627458579,1981581,60030,1305138367.00,204080,10.30,65.40,-47.85
10-November-2008,676.00,707.25,665.00,701.35,691.195781301611186552,1743808,56976,1205312733.00,119988,6.88,42.25,25.35
7-November-2008,640.50,672.00,631.00,662.80,652.937342385532089229,2323708,72740,1517235726.00,126575,5.45,41.00,22.30
6-November-2008,638.90,678.00,606.25,635.70,635.663846346872392955,3192073,94722,2029085401.00,85426,2.68,71.75,-3.20
5-November-2008,761.20,778.50,653.20,661.00,713.552308285588364918,3122144,87239,2227813058.00,329739,10.56,125.30,-100.20
4-November-2008,694.90,749.80,666.05,739.10,707.301664305420352246,2612321,83295,1847698991.00,183002,7.01,83.75,44.20
3-November-2008,685.00,705.00,678.60,698.95,692.166118012773468778,2034373,68331,1408124062.00,175775,8.64,26.40,13.95
31-October-2008,671.35,702.00,630.00,650.45,665.729910809678880655,2807928,86831,1869321657.00,153104,5.45,72.00,-20.90
29-October-2008,645.00,665.70,620.10,635.00,642.734839975911300840,2153707,69560,1384262524.00,141695,6.58,45.60,-10.00
28-October-2008,599.95,629.90,599.95,618.65,617.579857230451214935,487639,16887,301156024.00,66496,13.64,29.95,18.70
27-October-2008,605.00,637.65,508.90,567.70,555.863286990424369657,3267670,94959,1816377787.00,154909,4.74,128.75,-37.30
24-October-2008,634.90,667.40,597.10,615.40,627.316472810521923056,3846065,95057,2412699930.00,670265,17.43,70.30,-19.50
23-October-2008,628.70,724.65,616.00,653.70,662.034763808178897000,4061868,102207,2689097822.00,510850,12.58,108.65,25.00
22-October-2008,667.80,681.25,647.30,659.55,661.125331318030603120,2564379,69580,1695375916.00,273955,10.68,33.95,-8.25
21-October-2008,670.15,696.00,650.00,687.45,673.390373999394395832,3348722,101698,2254997160.00,177529,5.30,46.00,17.30
20-October-2008,611.15,669.00,606.00,657.35,639.790284079528429877,4538201,116490,2903496907.00,719635,15.86,63.00,46.20
17-October-2008,702.15,720.00,569.00,602.85,656.434740858312881219,3432408,108575,2253151856.00,422072,12.30,151.00,-99.30
16-October-2008,678.80,720.00,630.00,690.85,673.218455439030604477,3842477,120811,2586826431.00,279549,7.28,90.00,12.05
15-October-2008,790.00,794.70,710.00,718.35,745.221640445808431594,3095500,102795,2306833588.00,384645,12.43,84.70,-71.65
14-October-2008,850.00,890.00,798.60,807.40,848.995071572037656087,2567553,94515,2179839843.00,263339,10.26,91.40,-42.60
13-October-2008,790.00,833.35,790.00,809.65,815.630421838027038642,1931310,68533,1575235190.00,178837,9.26,43.35,19.65
10-October-2008,860.00,883.50,772.00,785.45,816.579347679307592403,2828854,92768,2309983754.00,387760,13.71,111.50,-74.55
8-October-2008,969.00,969.00,895.00,940.00,926.973095601498543083,3099010,101251,2872698893.00,156123,5.04,74.00,-29.00
7-October-2008,995.00,1034.70,957.00,998.25,1000.775463672972175899,3896011,127071,3899032215.00,182075,4.67,77.70,3.25
6-October-2008,1028.70,1039.85,970.00,978.40,996.690926373632206651,2449109,88124,2441004718.00,266499,10.88,69.85,-50.30
3-October-2008,1118.70,1150.00,1058.10,1066.95,1096.939979084055339694,2855238,95144,3132024712.00,245460,8.60,91.90,-51.75
1-October-2008,1165.00,1182.00,1093.30,1140.65,1142.601056781695607856,3506306,122722,4006308941.00,100915,2.88,88.70,-24.35
30-September-2008,1068.70,1173.40,1025.10,1142.65,1111.284460500273828495,3646443,111153,4052235442.00,302031,8.28,148.30,73.95
29-September-2008,1179.00,1190.00,1063.00,1090.80,1102.096517717062683518,2803879,95787,3090145282.00,198733,7.09,127.00,-88.20
26-September-2008,1221.25,1245.00,1165.00,1172.80,1203.800486716506745408,3976853,87618,4787337577.00,1695547,42.64,80.00,-48.45
25-September-2008,1230.00,1253.80,1182.50,1236.60,1213.830861080804683505,2925672,98576,3551270963.00,282995,9.67,71.30,6.60
24-September-2008,1221.00,1260.00,1216.50,1233.85,1236.611255604140409060,2096218,78882,2592206773.00,146380,6.98,43.50,12.85
23-September-2008,1240.00,1273.00,1201.25,1214.90,1239.896458617984637530,2241046,78961,2778664999.00,135988,6.07,71.75,-25.10
22-September-2008,1280.30,1318.00,1258.05,1272.65,1283.147422076596128118,2752254,98254,3531547625.00,240799,8.75,59.95,-7.65
19-September-2008,1172.20,1288.00,1164.00,1272.85,1225.005001814827599709,3600893,124303,4411111936.00,735177,20.42,124.00,100.65
18-September-2008,1017.40,1131.40,974.70,1123.70,1048.909677466755178901,4219379,122091,4425747466.00,691077,16.38,156.70,106.30
17-September-2008,1128.00,1135.00,1061.15,1068.40,1093.318266900800771321,2814911,93391,3077593616.00,246129,8.74,73.85,-59.60
16-September-2008,1040.00,1120.00,1003.30,1107.45,1067.911554840207973511,3350042,100340,3577548561.00,316890,9.46,116.70,67.45
15-September-2008,1164.70,1174.95,1010.00,1082.05,1066.830466739562693833,4000218,102774,4267554436.00,494563,12.36,164.95,-82.65
12-September-2008,1300.00,1300.00,1191.15,1210.45,1239.547580169852891731,2528070,76784,3133663051.00,332363,13.15,108.85,-89.55
11-September-2008,1318.00,1328.90,1256.75,1267.45,1285.573280956666408521,1872335,59535,2407023849.00,378868,20.24,72.15,-50.55
10-September-2008,1320.00,1354.70,1316.10,1329.85,1334.585794317263434147,1380884,47458,1842908170.00,72101,5.22,38.60,9.85
9-September-2008,1348.90,1359.80,1333.00,1342.50,1346.375839735030433350,1153340,40028,1552829111.00,99555,8.63,26.80,-6.40
8-September-2008,1400.00,1400.00,1357.15,1364.55,1378.351624832047181365,1261515,42820,1738811250.00,170948,13.55,42.85,-35.45
5-September-2008,1358.80,1368.00,1310.00,1316.35,1329.580118589972366395,1961380,69237,2607811853.00,264374,13.48,58.00,-42.45
4-September-2008,1398.80,1412.80,1365.00,1391.15,1390.798511597444388885,1813891,66065,2522756903.00,61859,3.41,47.80,-7.65
2-September-2008,1353.00,1433.85,1353.00,1418.90,1391.808797049277241422,2100909,70853,2924063628.00,187764,8.94,80.85,65.90
1-September-2008,1353.00,1372.00,1331.00,1351.45,1348.084267655672863052,1589744,57290,2143108876.00,95559,6.01,41.00,-1.55
29-August-2008,1300.00,1381.00,1300.00,1374.70,1353.581384115415304940,2289679,79009,3099266870.00,202866,8.86,81.00,74.70
28-August-2008,1275.00,1300.00,1266.00,1284.55,1281.057510722999871580,1946750,65836,2493898709.00,177611,9.12,34.00,9.55
27-August-2008,1305.00,1310.00,1271.20,1278.25,1288.630148401865312467,1763994,59649,2273135850.00,190086,10.78,38.80,-26.75
26-August-2008,1250.00,1305.00,1234.55,1291.75,1263.769718431771894093,1964000,62053,2482043727.00,210905,10.74,70.45,41.75
25-August-2008,1275.00,1287.80,1255.10,1259.40,1271.161380835478775074,1153997,37989,1466916420.00,193568,16.77,32.70,-15.60
22-August-2008,1205.00,1250.00,1201.00,1243.75,1234.610656466301594638,1884377,67544,2326471925.00,105096,5.58,49.00,38.75
21-August-2008,1292.00,1294.95,1215.35,1224.85,1253.842275357728960930,1806116,58675,2264584595.00,208264,11.53,79.60,-67.15
20-August-2008,1290.00,1322.00,1273.00,1304.85,1296.140439416094024926,1802756,61066,2336624954.00,150840,8.37,49.00,14.85
19-August-2008,1280.00,1289.00,1245.60,1274.20,1265.928117468065871401,1768719,59011,2239071114.00,95906,5.42,43.40,-5.80
18-August-2008,1316.60,1336.90,1283.20,1289.60,1302.596515654832961467,1727326,60706,2250008829.00,97139,5.62,53.70,-27.00
14-August-2008,1395.00,1405.00,1315.00,1322.85,1353.135193125415041431,1968177,58560,2663209565.00,256490,13.03,90.00,-72.15
13-August-2008,1398.50,1438.40,1389.05,1409.30,1415.507565363202316247,1679959,58243,2377994674.00,69309,4.13,49.35,10.80
12-August-2008,1445.00,1459.80,1401.10,1411.30,1424.467170623789478319,1771447,60991,2523368096.00,136773,7.72,58.70,-33.70
11-August-2008,1431.00,1461.00,1429.10,1441.45,1446.222524191107296002,1529591,55010,2212128957.00,127469,8.33,31.90,10.45
8-August-2008,1371.20,1428.50,1355.00,1417.00,1392.010331930395416283,2488112,89365,3463477611.00,175686,7.06,73.50,45.80
7-August-2008,1349.70,1412.75,1338.00,1379.60,1383.600231157288723691,2476236,83136,3426120702.00,105224,4.25,74.75,29.90
6-August-2008,1430.00,1470.00,1353.10,1371.30,1416.992152056366774241,2490971,77229,3529686358.00,335442,13.47,116.90,-58.70
5-August-2008,1328.00,1416.00,1325.00,1405.70,1377.677529385039305830,2610427,84479,3596326620.00,216060,8.28,91.00,77.70
4-August-2008,1310.00,1373.50,1310.00,1342.30,1347.525125694240724387,2014611,70605,2714738941.00,94195,4.68,63.50,32.30
1-August-2008,1280.00,1346.70,1260.00,1338.35,1312.132420491033192093,2650330,89541,3477583918.00,276580,10.44,86.70,58.35
31-July-2008,1295.00,1335.60,1280.00,1303.35,1307.673395777252138520,2633830,90468,3444189420.00,220702,8.38,55.60,8.35
30-July-2008,1320.00,1320.00,1250.00,1285.70,1282.667115671607000747,1823291,66450,2338675408.00,154493,8.47,70.00,-34.30
29-July-2008,1274.00,1290.00,1210.00,1219.80,1246.394091974904076814,2514512,66041,3134072901.00,574343,22.84,80.00,-54.20
28-July-2008,1301.00,1336.00,1260.00,1313.05,1320.505962992561627835,1496564,53915,1976221686.00,62106,4.15,76.00,12.05
25-July-2008,1350.00,1350.00,1294.25,1307.75,1320.403934240886261487,2837447,88996,3746576182.00,213224,7.51,55.75,-42.25
24-July-2008,1360.00,1432.50,1331.00,1383.60,1387.958084712760504815,4366426,140656,6060416268.00,489230,11.20,101.50,23.60
23-July-2008,1230.00,1377.00,1225.00,1349.40,1321.375021575419062625,3603638,110990,4761757240.00,545608,15.14,152.00,119.40
22-July-2008,1095.00,1196.50,1070.00,1178.30,1151.025472656735300835,3686502,116620,4243257707.00,263007,7.13,126.50,83.30
21-July-2008,1110.00,1129.85,1058.30,1092.30,1084.800990291596150512,2267211,74544,2459472738.00,110404,4.87,71.55,-17.70
18-July-2008,1051.00,1110.00,1015.55,1093.70,1067.243315705463145312,3033454,98051,3237433505.00,229929,7.58,94.45,42.70
17-July-2008,1020.05,1058.00,1003.65,1027.15,1022.387010014738545094,2382189,79161,2435519089.00,181857,7.63,54.35,7.10
16-July-2008,994.00,1023.80,958.15,983.10,991.244251122576895289,2952359,95131,2926508886.00,100656,3.41,65.65,-10.90
15-July-2008,1012.00,1029.00,980.00,988.10,1001.814703221787358054,2613332,83183,2618074422.00,218096,8.35,49.00,-23.90
14-July-2008,990.00,1081.70,990.00,1050.00,1048.806972692724052916,2919991,95341,3062506921.00,98911,3.39,91.70,60.00
11-July-2008,1136.00,1136.00,1008.20,1028.15,1069.379471291269399735,3648890,111214,3902048059.00,227784,6.24,127.80,-107.85
10-July-2008,1106.40,1136.00,1083.25,1117.85,1110.838246012703507444,2528593,84873,2808857813.00,148426,5.87,52.75,11.45
9-July-2008,1088.00,1142.00,1088.00,1128.35,1122.700786088823198198,2273280,78380,2552213243.00,137597,6.05,54.00,40.35
8-July-2008,990.00,1078.00,931.00,1061.75,1031.096252820378230245,4122674,123891,4250873713.00,127810,3.10,147.00,71.75
7-July-2008,1003.00,1078.00,1001.00,1035.85,1054.602479079023573132,3285817,94156,3465230754.00,119508,3.64,77.00,32.85
4-July-2008,898.00,1002.00,861.35,993.00,940.084854042619008045,5372767,144683,5050856881.00,665336,12.38,140.65,95.00
3-July-2008,950.00,959.90,850.00,882.80,889.470605733902978242,4857529,130105,4320629262.00,393246,8.10,109.90,-67.20
2-July-2008,860.00,1000.00,822.50,970.00,888.031420686175795938,5145591,139618,4569446486.00,307653,5.98,177.50,110.00
1-July-2008,905.00,937.50,865.30,874.35,904.428160731909391210,3736856,96941,3379717799.00,549785,14.71,72.20,-30.65
30-June-2008,943.00,979.00,893.20,902.65,938.820132022739261833,2595159,68472,2436387515.00,424645,16.36,85.80,-40.35
27-June-2008,950.00,988.10,940.00,954.55,960.520784126424678168,3211778,87318,3084979523.00,531496,16.55,48.10,4.55
26-June-2008,1005.00,1019.00,965.05,984.90,992.298020672573221672,2707839,84236,2686983280.00,149137,5.51,53.95,-20.10
25-June-2008,911.00,1009.00,911.00,997.25,971.772056308292781065,3300473,94718,3207307434.00,307978,9.33,98.00,86.25
24-June-2008,935.00,976.90,918.20,943.60,943.817951516209766602,4810680,123067,4540406143.00,566534,11.78,58.70,8.60
23-June-2008,1005.00,1018.00,922.00,928.50,961.522286377703102436,3688262,107753,3546346111.00,476199,12.91,96.00,-76.50
20-June-2008,1092.20,1105.00,1002.00,1021.50,1045.376838893542377294,2231301,78069,2332550386.00,275042,12.33,103.00,-70.70
19-June-2008,1144.35,1144.35,1080.05,1086.15,1102.530891472055923082,1717788,62642,1893914335.00,199327,11.60,64.30,-58.20
18-June-2008,1170.00,1204.70,1135.10,1144.35,1170.112193228193388554,2444488,83614,2860325215.00,283205,11.59,69.60,-25.65
17-June-2008,1120.65,1177.70,1110.05,1166.55,1149.670058779111946817,1688525,63967,1941246636.00,219143,12.98,67.65,45.90
16-June-2008,1151.55,1165.00,1114.00,1120.65,1139.309820580776784182,1311175,46344,1493834554.00,133816,10.21,51.00,-30.90
13-June-2008,1135.00,1150.00,1096.70,1130.35,1120.471664485967324423,2405956,73066,2695805524.00,409596,17.02,53.30,-4.65
12-June-2008,1098.00,1136.00,1050.00,1125.85,1086.684711478105577706,2262220,77591,2458319888.00,313435,13.86,86.00,27.85
11-June-2008,1135.00,1165.00,1111.00,1126.65,1132.413945701653998832,1648006,55714,1866224977.00,237895,14.44,54.00,-8.35
10-June-2008,1071.00,1140.25,1061.00,1125.80,1107.315618041844020539,2363683,83670,2617343102.00,86870,3.68,79.25,54.80
9-June-2008,1079.00,1112.00,1035.00,1095.60,1068.696195820441267830,1976668,66536,2112457572.00,94940,4.80,77.00,16.60
6-June-2008,1175.00,1180.00,1107.05,1117.35,1145.980366403987337509,1870722,71487,2143810683.00,118815,6.35,72.95,-57.65
5-June-2008,1065.00,1168.00,1047.25,1154.50,1105.833341221287845575,2408736,81342,2663660579.00,226708,9.41,120.75,89.50
4-June-2008,1115.00,1144.90,1051.15,1068.30,1092.827868116797006963,1983270,62427,2167372726.00,216343,10.91,93.75,-46.70
3-June-2008,1120.00,1130.00,1067.10,1116.75,1098.831814488976230077,1927562,67230,2118066450.00,238529,12.37,62.90,-3.25
2-June-2008,1210.00,1221.00,1120.00,1134.25,1171.675166748560068000,1544691,52784,1809876085.00,223394,14.46,101.00,-75.75
30-May-2008,1240.00,1255.00,1190.00,1199.70,1216.570258933612970880,1338876,46803,1628836722.00,110492,8.25,65.00,-40.30
29-May-2008,1280.00,1280.00,1225.00,1234.15,1257.706523399763136341,870543,33042,1094887610.00,95711,10.99,55.00,-45.85
28-May-2008,1249.00,1265.00,1220.10,1259.55,1241.326691479742496748,1331556,47434,1652896004.00,121366,9.11,44.90,10.55
27-May-2008,1299.00,1310.00,1221.05,1236.50,1266.203599776425917715,1540429,47692,1950496745.00,223151,14.49,88.95,-62.50
26-May-2008,1297.00,1302.00,1268.00,1277.35,1282.466686003149084279,1134298,43422,1454699397.00,110143,9.71,34.00,-19.65
23-May-2008,1390.05,1425.00,1314.20,1321.05,1373.619160147853989581,2063387,68136,2834307918.00,193831,9.39,110.80,-69.00
22-May-2008,1390.00,1417.50,1356.00,1388.80,1392.080400335875432414,1620839,58672,2256338204.00,104790,6.47,61.50,-1.20
21-May-2008,1345.00,1430.60,1332.00,1411.70,1383.827357713114898404,1192819,43334,1650655565.00,129681,10.87,98.60,66.70
20-May-2008,1370.00,1380.00,1342.10,1361.65,1362.119454960442398674,655879,25784,893385546.00,67578,10.30,37.90,-8.35
